Date,Time,TempC
8/19/2016,11:00:00,15.76
8/19/2016,12:00:00,16.26
8/19/2016,13:00:00,16.73
8/19/2016,14:00:00,17.1
8/19/2016,15:00:00,17.44
8/19/2016,16:00:00,17.59
8/19/2016,17:00:00,17.61
8/19/2016,18:00:00,17.38
8/19/2016,19:00:00,17.06
8/19/2016,20:00:00,16.68
8/19/2016,21:00:00,16.26
8/19/2016,22:00:00,15.97
8/19/2016,23:00:00,15.78
8/20/2016,0:00:00,15.38
8/20/2016,1:00:00,15.07
8/20/2016,2:00:00,15.01
8/20/2016,3:00:00,14.87
8/20/2016,4:00:00,14.78
8/20/2016,5:00:00,14.77
8/20/2016,6:00:00,14.82
8/20/2016,7:00:00,14.78
8/20/2016,8:00:00,14.75
8/20/2016,9:00:00,14.83
8/20/2016,10:00:00,15.14
8/20/2016,11:00:00,15.63
8/20/2016,12:00:00,16.19
8/20/2016,13:00:00,16.76
8/20/2016,14:00:00,17.31
8/20/2016,15:00:00,17.72
8/20/2016,16:00:00,17.88
8/20/2016,17:00:00,17.87
8/20/2016,18:00:00,17.67
8/20/2016,19:00:00,17.31
8/20/2016,20:00:00,16.81
8/20/2016,21:00:00,16.39
8/20/2016,22:00:00,15.96
8/20/2016,23:00:00,15.81
8/21/2016,0:00:00,15.66
8/21/2016,1:00:00,15.71
8/21/2016,2:00:00,15.92
8/21/2016,3:00:00,16.06
8/21/2016,4:00:00,16.09
8/21/2016,5:00:00,16.05
8/21/2016,6:00:00,16.07
8/21/2016,7:00:00,16.03
8/21/2016,8:00:00,16.14
8/21/2016,9:00:00,16.27
8/21/2016,10:00:00,16.34
8/21/2016,11:00:00,16.51
8/21/2016,12:00:00,16.74
8/21/2016,13:00:00,17.02
8/21/2016,14:00:00,17.33
8/21/2016,15:00:00,17.52
8/21/2016,16:00:00,17.53
8/21/2016,17:00:00,17.42
8/21/2016,18:00:00,17.17
8/21/2016,19:00:00,16.94
8/21/2016,20:00:00,16.45
8/21/2016,21:00:00,16.1
8/21/2016,22:00:00,15.94
8/21/2016,23:00:00,16.07
8/22/2016,0:00:00,16.17
8/22/2016,1:00:00,16.3
8/22/2016,2:00:00,16.54
8/22/2016,3:00:00,16.58
8/22/2016,4:00:00,16.45
8/22/2016,5:00:00,16.49
8/22/2016,6:00:00,16.54
8/22/2016,7:00:00,16.71
8/22/2016,8:00:00,16.76
8/22/2016,9:00:00,16.69
8/22/2016,10:00:00,16.65
8/22/2016,11:00:00,16.69
8/22/2016,12:00:00,16.91
8/22/2016,13:00:00,17.28
8/22/2016,14:00:00,17.54
8/22/2016,15:00:00,17.79
8/22/2016,16:00:00,17.92
8/22/2016,17:00:00,17.82
8/22/2016,18:00:00,17.7
8/22/2016,19:00:00,17.38
8/22/2016,20:00:00,16.85
8/22/2016,21:00:00,16.51
8/22/2016,22:00:00,16.31
8/22/2016,23:00:00,16.22
8/23/2016,0:00:00,16.18
8/23/2016,1:00:00,16.25
8/23/2016,2:00:00,16.13
8/23/2016,3:00:00,16.14
8/23/2016,4:00:00,16.24
8/23/2016,5:00:00,16.3
8/23/2016,6:00:00,16.21
8/23/2016,7:00:00,16.09
8/23/2016,8:00:00,16.08
8/23/2016,9:00:00,16.14
8/23/2016,10:00:00,16.36
8/23/2016,11:00:00,16.63
8/23/2016,12:00:00,16.93
8/23/2016,13:00:00,17.23
8/23/2016,14:00:00,17.62
8/23/2016,15:00:00,17.9
8/23/2016,16:00:00,17.99
8/23/2016,17:00:00,17.96
8/23/2016,18:00:00,17.76
8/23/2016,19:00:00,17.49
8/23/2016,20:00:00,17.15
8/23/2016,21:00:00,16.74
8/23/2016,22:00:00,16.38
8/23/2016,23:00:00,16.07
8/24/2016,0:00:00,15.84
8/24/2016,1:00:00,15.7
8/24/2016,2:00:00,15.55
8/24/2016,3:00:00,15.54
8/24/2016,4:00:00,15.67
8/24/2016,5:00:00,15.72
8/24/2016,6:00:00,15.55
8/24/2016,7:00:00,15.54
8/24/2016,8:00:00,15.63
8/24/2016,9:00:00,15.74
8/24/2016,10:00:00,15.99
8/24/2016,11:00:00,16.31
8/24/2016,12:00:00,16.67
8/24/2016,13:00:00,17.08
8/24/2016,14:00:00,17.44
8/24/2016,15:00:00,17.69
8/24/2016,16:00:00,17.81
8/24/2016,17:00:00,17.77
8/24/2016,18:00:00,17.5
8/24/2016,19:00:00,17.11
8/24/2016,20:00:00,16.74
8/24/2016,21:00:00,16.28
8/24/2016,22:00:00,15.82
8/24/2016,23:00:00,15.53
8/25/2016,0:00:00,15.39
8/25/2016,1:00:00,15.25
8/25/2016,2:00:00,15.07
8/25/2016,3:00:00,14.87
8/25/2016,4:00:00,14.86
8/25/2016,5:00:00,14.81
8/25/2016,6:00:00,14.69
8/25/2016,7:00:00,14.73
8/25/2016,8:00:00,14.77
8/25/2016,9:00:00,14.93
8/25/2016,10:00:00,15.23
8/25/2016,11:00:00,15.72
8/25/2016,12:00:00,16.25
8/25/2016,13:00:00,16.81
8/25/2016,14:00:00,17.35
8/25/2016,15:00:00,17.73
8/25/2016,16:00:00,17.87
8/25/2016,17:00:00,17.84
8/25/2016,18:00:00,17.66
8/25/2016,19:00:00,17.23
8/25/2016,20:00:00,16.77
8/25/2016,21:00:00,16.28
8/25/2016,22:00:00,15.87
8/25/2016,23:00:00,15.62
8/26/2016,0:00:00,15.39
8/26/2016,1:00:00,15.16
8/26/2016,2:00:00,15.01
8/26/2016,3:00:00,14.89
8/26/2016,4:00:00,14.86
8/26/2016,5:00:00,14.87
8/26/2016,6:00:00,14.79
8/26/2016,7:00:00,14.73
8/26/2016,8:00:00,14.76
8/26/2016,9:00:00,14.93
8/26/2016,10:00:00,15.27
8/26/2016,11:00:00,15.77
8/26/2016,12:00:00,16.3
8/26/2016,13:00:00,16.81
8/26/2016,14:00:00,17.26
8/26/2016,15:00:00,17.59
8/26/2016,16:00:00,17.75
8/26/2016,17:00:00,17.75
8/26/2016,18:00:00,17.57
8/26/2016,19:00:00,17.29
8/26/2016,20:00:00,17.05
8/26/2016,21:00:00,16.65
8/26/2016,22:00:00,16.32
8/26/2016,23:00:00,16.2
8/27/2016,0:00:00,16.05
8/27/2016,1:00:00,15.86
8/27/2016,2:00:00,15.73
8/27/2016,3:00:00,15.58
8/27/2016,4:00:00,15.47
8/27/2016,5:00:00,15.41
8/27/2016,6:00:00,15.44
8/27/2016,7:00:00,15.39
8/27/2016,8:00:00,15.38
8/27/2016,9:00:00,15.56
8/27/2016,10:00:00,15.79
8/27/2016,11:00:00,16.1
8/27/2016,12:00:00,16.48
8/27/2016,13:00:00,16.84
8/27/2016,14:00:00,17.19
8/27/2016,15:00:00,17.44
8/27/2016,16:00:00,17.52
8/27/2016,17:00:00,17.5
8/27/2016,18:00:00,17.37
8/27/2016,19:00:00,16.99
8/27/2016,20:00:00,16.64
8/27/2016,21:00:00,16.44
8/27/2016,22:00:00,16.34
8/27/2016,23:00:00,16.4
8/28/2016,0:00:00,16.6
8/28/2016,1:00:00,16.75
8/28/2016,2:00:00,16.85
8/28/2016,3:00:00,16.93
8/28/2016,4:00:00,17.08
8/28/2016,5:00:00,17.09
8/28/2016,6:00:00,16.95
8/28/2016,7:00:00,16.86
8/28/2016,8:00:00,16.83
8/28/2016,9:00:00,16.91
8/28/2016,10:00:00,17.08
8/28/2016,11:00:00,17.32
8/28/2016,12:00:00,17.55
8/28/2016,13:00:00,17.76
8/28/2016,14:00:00,17.98
8/28/2016,15:00:00,18.14
8/28/2016,16:00:00,18.18
8/28/2016,17:00:00,18.11
8/28/2016,18:00:00,17.9
8/28/2016,19:00:00,17.59
8/28/2016,20:00:00,17.21
8/28/2016,21:00:00,16.84
8/28/2016,22:00:00,16.51
8/28/2016,23:00:00,16.25
8/29/2016,0:00:00,16.23
8/29/2016,1:00:00,16.15
8/29/2016,2:00:00,16.16
8/29/2016,3:00:00,16.46
8/29/2016,4:00:00,16.7
8/29/2016,5:00:00,16.77
8/29/2016,6:00:00,16.72
8/29/2016,7:00:00,16.63
8/29/2016,8:00:00,16.56
8/29/2016,9:00:00,16.64
8/29/2016,10:00:00,16.9
8/29/2016,11:00:00,17.15
8/29/2016,12:00:00,17.37
8/29/2016,13:00:00,17.61
8/29/2016,14:00:00,17.81
8/29/2016,15:00:00,17.95
8/29/2016,16:00:00,17.96
8/29/2016,17:00:00,17.88
8/29/2016,18:00:00,17.63
8/29/2016,19:00:00,17.33
8/29/2016,20:00:00,16.96
8/29/2016,21:00:00,16.61
8/29/2016,22:00:00,16.25
8/29/2016,23:00:00,15.97
8/30/2016,0:00:00,15.74
8/30/2016,1:00:00,15.67
8/30/2016,2:00:00,15.53
8/30/2016,3:00:00,15.57
8/30/2016,4:00:00,15.69
8/30/2016,5:00:00,15.82
8/30/2016,6:00:00,16.04
8/30/2016,7:00:00,16.16
8/30/2016,8:00:00,16.15
8/30/2016,9:00:00,16.23
8/30/2016,10:00:00,16.34
8/30/2016,11:00:00,16.54
8/30/2016,12:00:00,16.67
8/30/2016,13:00:00,16.68
8/30/2016,14:00:00,16.83
8/30/2016,15:00:00,17.1
8/30/2016,16:00:00,17.22
8/30/2016,17:00:00,17.23
8/30/2016,18:00:00,17.17
8/30/2016,19:00:00,17.08
8/30/2016,20:00:00,16.87
8/30/2016,21:00:00,16.49
8/30/2016,22:00:00,16.23
8/30/2016,23:00:00,15.99
8/31/2016,0:00:00,15.8
8/31/2016,1:00:00,15.72
8/31/2016,2:00:00,15.71
8/31/2016,3:00:00,15.86
8/31/2016,4:00:00,16.02
8/31/2016,5:00:00,16.18
8/31/2016,6:00:00,16.23
8/31/2016,7:00:00,16.17
8/31/2016,8:00:00,16.04
8/31/2016,9:00:00,16.08
8/31/2016,10:00:00,16.28
8/31/2016,11:00:00,16.57
8/31/2016,12:00:00,16.93
8/31/2016,13:00:00,17.29
8/31/2016,14:00:00,17.63
8/31/2016,15:00:00,17.79
8/31/2016,16:00:00,17.8
8/31/2016,17:00:00,17.77
8/31/2016,18:00:00,17.59
8/31/2016,19:00:00,17.25
8/31/2016,20:00:00,16.92
8/31/2016,21:00:00,16.4
8/31/2016,22:00:00,16.14
8/31/2016,23:00:00,16.01
9/1/2016,0:00:00,16.04
9/1/2016,1:00:00,16.1
9/1/2016,2:00:00,16.15
9/1/2016,3:00:00,16.39
9/1/2016,4:00:00,16.59
9/1/2016,5:00:00,16.64
9/1/2016,6:00:00,16.71
9/1/2016,7:00:00,16.72
9/1/2016,8:00:00,16.64
9/1/2016,9:00:00,16.54
9/1/2016,10:00:00,16.52
9/1/2016,11:00:00,16.74
9/1/2016,12:00:00,16.93
9/1/2016,13:00:00,17.18
9/1/2016,14:00:00,17.28
9/1/2016,15:00:00,17.29
9/1/2016,16:00:00,17.15
9/1/2016,17:00:00,16.95
9/1/2016,18:00:00,16.73
9/1/2016,19:00:00,16.49
9/1/2016,20:00:00,16.19
9/1/2016,21:00:00,15.99
9/1/2016,22:00:00,15.82
9/1/2016,23:00:00,15.59
9/2/2016,0:00:00,15.55
9/2/2016,1:00:00,15.55
9/2/2016,2:00:00,15.72
9/2/2016,3:00:00,15.76
9/2/2016,4:00:00,15.96
9/2/2016,5:00:00,16.17
9/2/2016,6:00:00,16.19
9/2/2016,7:00:00,16.08
9/2/2016,8:00:00,16.12
9/2/2016,9:00:00,16.18
9/2/2016,10:00:00,16.22
9/2/2016,11:00:00,16.4
9/2/2016,12:00:00,16.56
9/2/2016,13:00:00,16.75
9/2/2016,14:00:00,17.05
9/2/2016,15:00:00,17.26
9/2/2016,16:00:00,17.44
9/2/2016,17:00:00,17.62
9/2/2016,18:00:00,17.54
9/2/2016,19:00:00,17.26
9/2/2016,20:00:00,16.96
9/2/2016,21:00:00,16.6
9/2/2016,22:00:00,16.3
9/2/2016,23:00:00,16.11
9/3/2016,0:00:00,15.94
9/3/2016,1:00:00,15.82
9/3/2016,2:00:00,15.65
9/3/2016,3:00:00,15.59
9/3/2016,4:00:00,15.59
9/3/2016,5:00:00,15.59
9/3/2016,6:00:00,15.52
9/3/2016,7:00:00,15.4
9/3/2016,8:00:00,15.36
9/3/2016,9:00:00,15.42
9/3/2016,10:00:00,15.57
9/3/2016,11:00:00,15.82
9/3/2016,12:00:00,16.16
9/3/2016,13:00:00,16.48
9/3/2016,14:00:00,16.78
9/3/2016,15:00:00,17.07
9/3/2016,16:00:00,17.06
9/3/2016,17:00:00,17.16
9/3/2016,18:00:00,17.05
9/3/2016,19:00:00,16.74
9/3/2016,20:00:00,16.37
9/3/2016,21:00:00,16.08
9/3/2016,22:00:00,15.8
9/3/2016,23:00:00,15.55
9/4/2016,0:00:00,15.43
9/4/2016,1:00:00,15.32
9/4/2016,2:00:00,15.24
9/4/2016,3:00:00,15.2
9/4/2016,4:00:00,15.14
9/4/2016,5:00:00,15.14
9/4/2016,6:00:00,15.23
9/4/2016,7:00:00,15.21
9/4/2016,8:00:00,15.13
9/4/2016,9:00:00,15.17
9/4/2016,10:00:00,15.38
9/4/2016,11:00:00,15.6
9/4/2016,12:00:00,15.94
9/4/2016,13:00:00,16.08
9/4/2016,14:00:00,16.35
9/4/2016,15:00:00,16.45
9/4/2016,16:00:00,16.69
9/4/2016,17:00:00,16.83
9/4/2016,18:00:00,16.61
9/4/2016,19:00:00,16.41
9/4/2016,20:00:00,16.2
9/4/2016,21:00:00,15.86
9/4/2016,22:00:00,15.61
9/4/2016,23:00:00,15.43
9/5/2016,0:00:00,15.27
9/5/2016,1:00:00,15.17
9/5/2016,2:00:00,15.06
9/5/2016,3:00:00,14.95
9/5/2016,4:00:00,14.88
9/5/2016,5:00:00,14.83
9/5/2016,6:00:00,14.83
9/5/2016,7:00:00,14.77
9/5/2016,8:00:00,14.72
9/5/2016,9:00:00,14.77
9/5/2016,10:00:00,14.97
9/5/2016,11:00:00,15.26
9/5/2016,12:00:00,15.61
9/5/2016,13:00:00,15.94
9/5/2016,14:00:00,16.27
9/5/2016,15:00:00,16.56
9/5/2016,16:00:00,16.74
9/5/2016,17:00:00,16.75
9/5/2016,18:00:00,16.59
9/5/2016,19:00:00,16.3
9/5/2016,20:00:00,15.95
9/5/2016,21:00:00,15.6
9/5/2016,22:00:00,15.37
9/5/2016,23:00:00,15.07
9/6/2016,0:00:00,14.82
9/6/2016,1:00:00,14.76
9/6/2016,2:00:00,14.57
9/6/2016,3:00:00,14.36
9/6/2016,4:00:00,14.26
9/6/2016,5:00:00,14.31
9/6/2016,6:00:00,14.35
9/6/2016,7:00:00,14.35
9/6/2016,8:00:00,14.35
9/6/2016,9:00:00,14.46
9/6/2016,10:00:00,14.67
9/6/2016,11:00:00,14.78
9/6/2016,12:00:00,14.95
9/6/2016,13:00:00,15.14
9/6/2016,14:00:00,15.53
9/6/2016,15:00:00,15.68
9/6/2016,16:00:00,15.86
9/6/2016,17:00:00,15.72
9/6/2016,18:00:00,15.62
9/6/2016,19:00:00,15.58
9/6/2016,20:00:00,15.35
9/6/2016,21:00:00,15.19
9/6/2016,22:00:00,15.02
9/6/2016,23:00:00,14.85
9/7/2016,0:00:00,14.68
9/7/2016,1:00:00,14.6
9/7/2016,2:00:00,14.49
9/7/2016,3:00:00,14.35
9/7/2016,4:00:00,14.28
9/7/2016,5:00:00,14.22
9/7/2016,6:00:00,14.17
9/7/2016,7:00:00,14.09
9/7/2016,8:00:00,14.08
9/7/2016,9:00:00,14.16
9/7/2016,10:00:00,14.31
9/7/2016,11:00:00,14.59
9/7/2016,12:00:00,14.92
9/7/2016,13:00:00,15.3
9/7/2016,14:00:00,15.63
9/7/2016,15:00:00,15.86
9/7/2016,16:00:00,16.03
9/7/2016,17:00:00,16.09
9/7/2016,18:00:00,15.95
9/7/2016,19:00:00,15.66
9/7/2016,20:00:00,15.29
9/7/2016,21:00:00,14.93
9/7/2016,22:00:00,14.67
9/7/2016,23:00:00,14.43
9/8/2016,0:00:00,14.26
9/8/2016,1:00:00,14.09
9/8/2016,2:00:00,13.88
9/8/2016,3:00:00,13.74
9/8/2016,4:00:00,13.72
9/8/2016,5:00:00,13.7
9/8/2016,6:00:00,13.7
9/8/2016,7:00:00,13.7
9/8/2016,8:00:00,13.72
9/8/2016,9:00:00,13.81
9/8/2016,10:00:00,14.04
9/8/2016,11:00:00,14.34
9/8/2016,12:00:00,14.74
9/8/2016,13:00:00,15.13
9/8/2016,14:00:00,15.45
9/8/2016,15:00:00,15.74
9/8/2016,16:00:00,15.89
9/8/2016,17:00:00,15.92
9/8/2016,18:00:00,15.77
9/8/2016,19:00:00,15.52
9/8/2016,20:00:00,15.13
9/8/2016,21:00:00,14.8
9/8/2016,22:00:00,14.57
9/8/2016,23:00:00,14.3
9/9/2016,0:00:00,14.03
9/9/2016,1:00:00,13.85
9/9/2016,2:00:00,13.69
9/9/2016,3:00:00,13.57
9/9/2016,4:00:00,13.63
9/9/2016,5:00:00,13.66
9/9/2016,6:00:00,13.57
9/9/2016,7:00:00,13.4
9/9/2016,8:00:00,13.36
9/9/2016,9:00:00,13.45
9/9/2016,10:00:00,13.66
9/9/2016,11:00:00,13.95
9/9/2016,12:00:00,14.33
9/9/2016,13:00:00,14.73
9/9/2016,14:00:00,15.14
9/9/2016,15:00:00,15.51
9/9/2016,16:00:00,15.74
9/9/2016,17:00:00,15.8
9/9/2016,18:00:00,15.69
9/9/2016,19:00:00,15.43
9/9/2016,20:00:00,15.04
9/9/2016,21:00:00,14.63
9/9/2016,22:00:00,14.3
9/9/2016,23:00:00,14.04
9/10/2016,0:00:00,13.74
9/10/2016,1:00:00,13.45
9/10/2016,2:00:00,13.27
9/10/2016,3:00:00,13.08
9/10/2016,4:00:00,12.9
9/10/2016,5:00:00,12.78
9/10/2016,6:00:00,12.72
9/10/2016,7:00:00,12.65
9/10/2016,8:00:00,12.57
9/10/2016,9:00:00,12.61
9/10/2016,10:00:00,12.82
9/10/2016,11:00:00,13.15
9/10/2016,12:00:00,13.54
9/10/2016,13:00:00,13.94
9/10/2016,14:00:00,14.35
9/10/2016,15:00:00,14.72
9/10/2016,16:00:00,14.97
9/10/2016,17:00:00,15.06
9/10/2016,18:00:00,14.95
9/10/2016,19:00:00,14.66
9/10/2016,20:00:00,14.3
9/10/2016,21:00:00,13.86
9/10/2016,22:00:00,13.5
9/10/2016,23:00:00,13.33
9/11/2016,0:00:00,13.3
9/11/2016,1:00:00,13.12
9/11/2016,2:00:00,12.88
9/11/2016,3:00:00,12.7
9/11/2016,4:00:00,12.7
9/11/2016,5:00:00,13
9/11/2016,6:00:00,13.29
9/11/2016,7:00:00,13.11
9/11/2016,8:00:00,13
9/11/2016,9:00:00,13.12
9/11/2016,10:00:00,13.47
9/11/2016,11:00:00,13.87
9/11/2016,12:00:00,14.3
9/11/2016,13:00:00,14.69
9/11/2016,14:00:00,15.03
9/11/2016,15:00:00,15.29
9/11/2016,16:00:00,15.47
9/11/2016,17:00:00,15.53
9/11/2016,18:00:00,15.46
9/11/2016,19:00:00,15.21
9/11/2016,20:00:00,14.79
9/11/2016,21:00:00,14.35
9/11/2016,22:00:00,14.1
9/11/2016,23:00:00,13.92
9/12/2016,0:00:00,13.72
9/12/2016,1:00:00,13.58
9/12/2016,2:00:00,13.44
9/12/2016,3:00:00,13.31
9/12/2016,4:00:00,13.18
9/12/2016,5:00:00,13.06
9/12/2016,6:00:00,13.01
9/12/2016,7:00:00,12.98
9/12/2016,8:00:00,12.94
9/12/2016,9:00:00,13
9/12/2016,10:00:00,13.15
9/12/2016,11:00:00,13.4
9/12/2016,12:00:00,13.73
9/12/2016,13:00:00,14.06
9/12/2016,14:00:00,14.38
9/12/2016,15:00:00,14.66
9/12/2016,16:00:00,14.83
9/12/2016,17:00:00,14.86
9/12/2016,18:00:00,14.69
9/12/2016,19:00:00,14.43
9/12/2016,20:00:00,14.12
9/12/2016,21:00:00,13.78
9/12/2016,22:00:00,13.45
9/12/2016,23:00:00,13.19
9/13/2016,0:00:00,12.94
9/13/2016,1:00:00,12.75
9/13/2016,2:00:00,12.62
9/13/2016,3:00:00,12.5
9/13/2016,4:00:00,12.43
9/13/2016,5:00:00,12.43
9/13/2016,6:00:00,12.36
9/13/2016,7:00:00,12.29
9/13/2016,8:00:00,12.25
9/13/2016,9:00:00,12.28
9/13/2016,10:00:00,12.43
9/13/2016,11:00:00,12.7
9/13/2016,12:00:00,13.04
9/13/2016,13:00:00,13.38
9/13/2016,14:00:00,13.71
9/13/2016,15:00:00,14.04
9/13/2016,16:00:00,14.24
9/13/2016,17:00:00,14.28
9/13/2016,18:00:00,14.16
9/13/2016,19:00:00,13.89
9/13/2016,20:00:00,13.54
9/13/2016,21:00:00,13.14
9/13/2016,22:00:00,12.79
9/13/2016,23:00:00,12.51
9/14/2016,0:00:00,12.25
9/14/2016,1:00:00,12.05
9/14/2016,2:00:00,11.92
9/14/2016,3:00:00,11.86
9/14/2016,4:00:00,11.84
9/14/2016,5:00:00,11.82
9/14/2016,6:00:00,11.77
9/14/2016,7:00:00,11.7
9/14/2016,8:00:00,11.65
9/14/2016,9:00:00,11.66
9/14/2016,10:00:00,11.84
9/14/2016,11:00:00,12.15
9/14/2016,12:00:00,12.55
9/14/2016,13:00:00,12.97
9/14/2016,14:00:00,13.37
9/14/2016,15:00:00,13.74
9/14/2016,16:00:00,13.98
9/14/2016,17:00:00,14.08
9/14/2016,18:00:00,13.99
9/14/2016,19:00:00,13.78
9/14/2016,20:00:00,13.55
9/14/2016,21:00:00,13.22
9/14/2016,22:00:00,12.83
9/14/2016,23:00:00,12.53
9/15/2016,0:00:00,12.39
9/15/2016,1:00:00,12.31
9/15/2016,2:00:00,12.19
9/15/2016,3:00:00,12.01
9/15/2016,4:00:00,11.86
9/15/2016,5:00:00,11.78
9/15/2016,6:00:00,11.76
9/15/2016,7:00:00,11.77
9/15/2016,8:00:00,11.75
9/15/2016,9:00:00,11.82
9/15/2016,10:00:00,12.07
9/15/2016,11:00:00,12.42
9/15/2016,12:00:00,12.86
9/15/2016,13:00:00,13.29
9/15/2016,14:00:00,13.72
9/15/2016,15:00:00,14.09
9/15/2016,16:00:00,14.36
9/15/2016,17:00:00,14.48
9/15/2016,18:00:00,14.42
9/15/2016,19:00:00,14.21
9/15/2016,20:00:00,13.9
9/15/2016,21:00:00,13.57
9/15/2016,22:00:00,13.27
9/15/2016,23:00:00,12.97
9/16/2016,0:00:00,12.65
9/16/2016,1:00:00,12.44
9/16/2016,2:00:00,12.29
9/16/2016,3:00:00,12.24
9/16/2016,4:00:00,12.22
9/16/2016,5:00:00,12.16
9/16/2016,6:00:00,12.04
9/16/2016,7:00:00,11.95
9/16/2016,8:00:00,11.94
9/16/2016,9:00:00,11.99
9/16/2016,10:00:00,12.23
9/16/2016,11:00:00,12.59
9/16/2016,12:00:00,13.05
9/16/2016,13:00:00,13.52
9/16/2016,14:00:00,13.89
9/16/2016,15:00:00,14.2
9/16/2016,16:00:00,14.43
9/16/2016,17:00:00,14.54
9/16/2016,18:00:00,14.48
9/16/2016,19:00:00,14.27
9/16/2016,20:00:00,13.95
9/16/2016,21:00:00,13.58
9/16/2016,22:00:00,13.23
9/16/2016,23:00:00,12.99
9/17/2016,0:00:00,12.8
9/17/2016,1:00:00,12.63
9/17/2016,2:00:00,12.49
9/17/2016,3:00:00,12.39
9/17/2016,4:00:00,12.34
9/17/2016,5:00:00,12.5
9/17/2016,6:00:00,12.64
9/17/2016,7:00:00,12.51
9/17/2016,8:00:00,12.39
9/17/2016,9:00:00,12.52
9/17/2016,10:00:00,12.75
9/17/2016,11:00:00,12.96
9/17/2016,12:00:00,13.31
9/17/2016,13:00:00,13.62
9/17/2016,14:00:00,13.83
9/17/2016,15:00:00,14
9/17/2016,16:00:00,14.22
9/17/2016,17:00:00,14.39
9/17/2016,18:00:00,14.38
9/17/2016,19:00:00,14.21
9/17/2016,20:00:00,14.22
9/17/2016,21:00:00,14.34
9/17/2016,22:00:00,14.27
9/17/2016,23:00:00,14.06
9/18/2016,0:00:00,13.81
9/18/2016,1:00:00,13.65
9/18/2016,2:00:00,13.55
9/18/2016,3:00:00,13.49
9/18/2016,4:00:00,13.45
9/18/2016,5:00:00,13.45
9/18/2016,6:00:00,13.5
9/18/2016,7:00:00,13.45
9/18/2016,8:00:00,13.33
9/18/2016,9:00:00,13.27
9/18/2016,10:00:00,13.34
9/18/2016,11:00:00,13.59
9/18/2016,12:00:00,13.87
9/18/2016,13:00:00,14.02
9/18/2016,14:00:00,14.31
9/18/2016,15:00:00,14.55
9/18/2016,16:00:00,14.7
9/18/2016,17:00:00,14.81
9/18/2016,18:00:00,14.72
9/18/2016,19:00:00,14.52
9/18/2016,20:00:00,14.38
9/18/2016,21:00:00,14.23
9/18/2016,22:00:00,14.11
9/18/2016,23:00:00,13.9
9/19/2016,0:00:00,13.59
9/19/2016,1:00:00,13.3
9/19/2016,2:00:00,13.07
9/19/2016,3:00:00,12.89
9/19/2016,4:00:00,12.72
9/19/2016,5:00:00,12.6
9/19/2016,6:00:00,12.52
9/19/2016,7:00:00,12.46
9/19/2016,8:00:00,12.43
9/19/2016,9:00:00,12.46
9/19/2016,10:00:00,12.66
9/19/2016,11:00:00,12.97
9/19/2016,12:00:00,13.34
9/19/2016,13:00:00,13.74
9/19/2016,14:00:00,14.13
9/19/2016,15:00:00,14.44
9/19/2016,16:00:00,14.63
9/19/2016,17:00:00,14.65
9/19/2016,18:00:00,14.53
9/19/2016,19:00:00,14.31
9/19/2016,20:00:00,14.02
9/19/2016,21:00:00,13.73
9/19/2016,22:00:00,13.47
9/19/2016,23:00:00,13.22
9/20/2016,0:00:00,12.96
9/20/2016,1:00:00,12.69
9/20/2016,2:00:00,12.48
9/20/2016,3:00:00,12.35
9/20/2016,4:00:00,12.3
9/20/2016,5:00:00,12.28
9/20/2016,6:00:00,12.26
9/20/2016,7:00:00,12.25
9/20/2016,8:00:00,12.25
9/20/2016,9:00:00,12.29
9/20/2016,10:00:00,12.39
9/20/2016,11:00:00,12.57
9/20/2016,12:00:00,12.79
9/20/2016,13:00:00,13.05
9/20/2016,14:00:00,13.43
9/20/2016,15:00:00,13.75
9/20/2016,16:00:00,13.87
9/20/2016,17:00:00,13.92
9/20/2016,18:00:00,13.92
9/20/2016,19:00:00,13.79
9/20/2016,20:00:00,13.61
9/20/2016,21:00:00,13.36
9/20/2016,22:00:00,13.03
9/20/2016,23:00:00,12.82
9/21/2016,0:00:00,12.81
9/21/2016,1:00:00,12.71
9/21/2016,2:00:00,12.5
9/21/2016,3:00:00,12.24
9/21/2016,4:00:00,12.02
9/21/2016,5:00:00,11.85
9/21/2016,6:00:00,11.76
9/21/2016,7:00:00,11.71
9/21/2016,8:00:00,11.7
9/21/2016,9:00:00,11.73
9/21/2016,10:00:00,11.93
9/21/2016,11:00:00,12.13
9/21/2016,12:00:00,12.37
9/21/2016,13:00:00,12.68
9/21/2016,14:00:00,13.03
9/21/2016,15:00:00,13.39
9/21/2016,16:00:00,13.58
9/21/2016,17:00:00,13.56
9/21/2016,18:00:00,13.45
9/21/2016,19:00:00,13.32
9/21/2016,20:00:00,13.09
9/21/2016,21:00:00,12.77
9/21/2016,22:00:00,12.46
9/21/2016,23:00:00,12.2
9/22/2016,0:00:00,12.08
9/22/2016,1:00:00,12.05
9/22/2016,2:00:00,12.04
9/22/2016,3:00:00,12
9/22/2016,4:00:00,11.92
9/22/2016,5:00:00,11.82
9/22/2016,6:00:00,11.73
9/22/2016,7:00:00,11.64
9/22/2016,8:00:00,11.58
9/22/2016,9:00:00,11.57
9/22/2016,10:00:00,11.7
9/22/2016,11:00:00,11.95
9/22/2016,12:00:00,12.26
9/22/2016,13:00:00,12.57
9/22/2016,14:00:00,12.82
9/22/2016,15:00:00,12.9
9/22/2016,16:00:00,12.97
9/22/2016,17:00:00,12.98
